obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
57397,450,300,-350,50,9646.446609406727,3
57398,400,300,-300,50,-304.138126514911,0
57399,350,300,-250,50,-254.95097567963924,0
57400,300,300,-200,50,-206.15528128088303,0
57401,250,300,-150,50,-158.11388300841898,0
57402,200,300,-100,50,-111.80339887498948,0
57403,150,300,-50,50,-70.71067811865476,0
57404,150,350,-50,0,-50.0,2
57405,300,150,-200,200,9717.15728752538,0
57406,250,150,-150,200,-250.0,0
57407,200,150,-100,200,-223.60679774997897,0
57408,200,200,-100,150,-180.27756377319946,2
57409,200,250,-100,100,-141.4213562373095,2
57410,150,250,-50,100,-111.80339887498948,0
57411,150,300,-50,50,-70.71067811865476,2
57412,150,350,-50,0,-50.0,2
57413,100,100,0,250,9750.0,0
57414,100,150,0,200,-200.0,2
57415,100,200,0,150,-150.0,2
57416,100,250,0,100,-100.0,2
57417,100,300,0,50,-50.0,2
57418,150,300,-50,50,-70.71067811865476,1
57419,150,350,-50,0,-50.0,2
57420,50,300,50,50,9929.289321881346,0
57421,100,300,0,50,-50.0,1
57422,300,300,-200,50,9793.844718719118,2
57423,250,300,-150,50,-158.11388300841898,0
57424,200,300,-100,50,-111.80339887498948,0
57425,150,300,-50,50,-70.71067811865476,0
57426,150,350,-50,0,-50.0,2
57427,300,350,-200,0,9800.0,0
57428,250,350,-150,0,-150.0,0
57429,200,350,-100,0,-100.0,0
57430,150,350,-50,0,-50.0,0
57431,300,100,-200,250,9679.843788128357,0
57432,300,150,-200,200,-282.842712474619,2
57433,250,150,-150,200,-250.0,0
57434,200,150,-100,200,-223.60679774997897,0
57435,200,200,-100,150,-180.27756377319946,2
57436,150,200,-50,150,-158.11388300841898,0
57437,150,250,-50,100,-111.80339887498948,2
57438,150,300,-50,50,-70.71067811865476,2
57439,150,350,-50,0,-50.0,2
57440,300,400,-200,-50,9793.844718719118,0
57441,250,400,-150,-50,-158.11388300841898,0
57442,200,400,-100,-50,-111.80339887498948,0
57443,150,400,-50,-50,-70.71067811865476,0
57444,100,400,0,-50,-50.0,0
57445,350,100,-250,250,9646.446609406727,3
57446,300,100,-200,250,-320.1562118716424,0
57447,250,100,-150,250,-291.547594742265,0
57448,200,100,-100,250,-269.2582403567252,0
57449,200,150,-100,200,-223.60679774997897,2
57450,200,200,-100,150,-180.27756377319946,2
57451,200,250,-100,100,-141.4213562373095,2
57452,200,300,-100,50,-111.80339887498948,2
57453,150,300,-50,50,-70.71067811865476,0
57454,150,350,-50,0,-50.0,2
57455,300,100,-200,250,9679.843788128357,0
57456,250,100,-150,250,-291.547594742265,0
57457,200,100,-100,250,-269.2582403567252,0
57458,200,150,-100,200,-223.60679774997897,2
57459,200,200,-100,150,-180.27756377319946,2
57460,150,200,-50,150,-158.11388300841898,0
57461,150,250,-50,100,-111.80339887498948,2
57462,150,300,-50,50,-70.71067811865476,2
57463,150,350,-50,0,-50.0,2
57464,300,250,-200,100,9776.393202250021,0
57465,250,250,-150,100,-180.27756377319946,0
57466,200,250,-100,100,-141.4213562373095,0
57467,150,250,-50,100,-111.80339887498948,0
57468,150,300,-50,50,-70.71067811865476,2
57469,150,350,-50,0,-50.0,2
57470,50,350,50,0,9950.0,0
57471,350,300,-250,50,9745.04902432036,1
57472,300,300,-200,50,-206.15528128088303,0
57473,250,300,-150,50,-158.11388300841898,0
57474,200,300,-100,50,-111.80339887498948,0
57475,150,300,-50,50,-70.71067811865476,0
57476,150,350,-50,0,-50.0,2
57477,150,50,-50,300,9695.86187348509,0
57478,150,100,-50,250,-254.95097567963924,2
57479,150,150,-50,200,-206.15528128088303,2
57480,150,200,-50,150,-158.11388300841898,2
57481,150,250,-50,100,-111.80339887498948,2
57482,150,300,-50,50,-70.71067811865476,2
57483,150,350,-50,0,-50.0,2
57484,50,100,50,250,9745.04902432036,0
57485,50,150,50,200,-206.15528128088303,2
57486,50,200,50,150,-158.11388300841898,2
57487,50,250,50,100,-111.80339887498948,2
57488,50,300,50,50,-70.71067811865476,2
57489,100,300,0,50,-50.0,1
57490,200,200,-100,150,9819.7224362268,2
57491,150,200,-50,150,-158.11388300841898,0
57492,150,250,-50,100,-111.80339887498948,2
57493,150,300,-50,50,-70.71067811865476,2
57494,150,350,-50,0,-50.0,2
57495,400,250,-300,100,9683.772233983162,0
57496,350,250,-250,100,-269.2582403567252,0
57497,300,250,-200,100,-223.60679774997897,0
57498,250,250,-150,100,-180.27756377319946,0
57499,200,250,-100,100,-141.4213562373095,0
57500,150,250,-50,100,-111.80339887498948,0
57501,150,300,-50,50,-70.71067811865476,2
57502,150,350,-50,0,-50.0,2
57503,200,350,-100,0,9900.0,0
57504,150,350,-50,0,-50.0,0
57505,400,400,-300,-50,9695.86187348509,0
57506,350,400,-250,-50,-254.95097567963924,0
57507,300,400,-200,-50,-206.15528128088303,0
57508,250,400,-150,-50,-158.11388300841898,0
57509,200,400,-100,-50,-111.80339887498948,0
57510,150,400,-50,-50,-70.71067811865476,0
57511,150,350,-50,0,-50.0,3
57512,100,100,0,250,9750.0,0
57513,100,150,0,200,-200.0,2
57514,100,200,0,150,-150.0,2
57515,100,250,0,100,-100.0,2
57516,100,300,0,50,-50.0,2
57517,450,400,-350,-50,9646.446609406727,2
57518,400,400,-300,-50,-304.138126514911,0
57519,350,400,-250,-50,-254.95097567963924,0
57520,300,400,-200,-50,-206.15528128088303,0
57521,250,400,-150,-50,-158.11388300841898,0
57522,250,350,-150,0,-150.0,3
57523,200,350,-100,0,-100.0,0
57524,150,350,-50,0,-50.0,0
57525,150,200,-50,150,9841.886116991582,0
57526,150,250,-50,100,-111.80339887498948,2
57527,150,300,-50,50,-70.71067811865476,2
57528,150,350,-50,0,-50.0,2
57529,200,250,-100,100,9858.57864376269,0
57530,150,250,-50,100,-111.80339887498948,0
57531,150,300,-50,50,-70.71067811865476,2
57532,150,350,-50,0,-50.0,2
57533,50,300,50,50,9929.289321881346,0
57534,100,300,0,50,-50.0,1
57535,150,150,-50,200,9793.844718719118,2
57536,150,200,-50,150,-158.11388300841898,2
57537,150,250,-50,100,-111.80339887498948,2
57538,150,300,-50,50,-70.71067811865476,2
57539,150,350,-50,0,-50.0,2
57540,150,450,-50,-100,9888.19660112501,0
57541,100,450,0,-100,-100.0,0
57542,100,400,0,-50,-50.0,3
57543,400,400,-300,-50,9695.86187348509,3
57544,350,400,-250,-50,-254.95097567963924,0
57545,300,400,-200,-50,-206.15528128088303,0
57546,250,400,-150,-50,-158.11388300841898,0
57547,200,400,-100,-50,-111.80339887498948,0
57548,150,400,-50,-50,-70.71067811865476,0
57549,150,350,-50,0,-50.0,3
57550,150,400,-50,-50,9929.289321881346,0
57551,100,400,0,-50,-50.0,0
57552,50,200,50,150,9841.886116991582,3
57553,50,250,50,100,-111.80339887498948,2
57554,50,300,50,50,-70.71067811865476,2
57555,100,300,0,50,-50.0,1
57556,200,50,-100,300,9683.772233983162,2
57557,200,100,-100,250,-269.2582403567252,2
57558,200,150,-100,200,-223.60679774997897,2
57559,200,200,-100,150,-180.27756377319946,2
57560,150,200,-50,150,-158.11388300841898,0
57561,150,250,-50,100,-111.80339887498948,2
57562,150,300,-50,50,-70.71067811865476,2
57563,150,350,-50,0,-50.0,2
57564,250,250,-150,100,9819.7224362268,0
57565,200,250,-100,100,-141.4213562373095,0
57566,150,250,-50,100,-111.80339887498948,0
57567,150,300,-50,50,-70.71067811865476,2
57568,150,350,-50,0,-50.0,2
57569,250,450,-150,-100,9819.7224362268,0
57570,200,450,-100,-100,-141.4213562373095,0
57571,150,450,-50,-100,-111.80339887498948,0
57572,100,450,0,-100,-100.0,0
57573,100,400,0,-50,-50.0,3
57574,350,50,-250,300,9609.487516204666,3
57575,350,100,-250,250,-353.5533905932738,2
57576,300,100,-200,250,-320.1562118716424,0
57577,300,150,-200,200,-282.842712474619,2
57578,300,200,-200,150,-250.0,2
57579,300,250,-200,100,-223.60679774997897,2
57580,250,250,-150,100,-180.27756377319946,0
57581,250,300,-150,50,-158.11388300841898,2
57582,200,300,-100,50,-111.80339887498948,0
57583,150,300,-50,50,-70.71067811865476,0
57584,150,350,-50,0,-50.0,2
57585,350,450,-250,-100,9730.741759643275,0
57586,300,450,-200,-100,-223.60679774997897,0
57587,250,450,-150,-100,-180.27756377319946,0
57588,200,450,-100,-100,-141.4213562373095,0
57589,150,450,-50,-100,-111.80339887498948,0
57590,100,450,0,-100,-100.0,0
57591,100,400,0,-50,-50.0,3
57592,50,350,50,0,9950.0,3
57593,50,100,50,250,9745.04902432036,1
57594,50,150,50,200,-206.15528128088303,2
57595,50,200,50,150,-158.11388300841898,2
57596,50,250,50,100,-111.80339887498948,2
57597,50,300,50,50,-70.71067811865476,2
57598,50,350,50,0,-50.0,2
57599,50,300,50,50,-70.71067811865476,3
57600,50,250,50,100,-111.80339887498948,3
57601,50,300,50,50,-70.71067811865476,2
57602,50,350,50,0,-50.0,2
57603,300,200,-200,150,9750.0,1
57604,250,200,-150,150,-212.13203435596427,0
57605,200,200,-100,150,-180.27756377319946,0
57606,150,200,-50,150,-158.11388300841898,0
57607,150,250,-50,100,-111.80339887498948,2
57608,150,300,-50,50,-70.71067811865476,2
57609,150,350,-50,0,-50.0,2
57610,150,300,-50,50,-70.71067811865476,3
57611,150,350,-50,0,-50.0,2
57612,300,350,-200,0,9800.0,0
57613,250,350,-150,0,-150.0,0
57614,200,350,-100,0,-100.0,0
57615,150,350,-50,0,-50.0,0
57616,50,350,50,0,9950.0,0
57617,300,250,-200,100,9776.393202250021,1
57618,300,300,-200,50,-206.15528128088303,2
57619,250,300,-150,50,-158.11388300841898,0
57620,200,300,-100,50,-111.80339887498948,0
57621,150,300,-50,50,-70.71067811865476,0
57622,150,350,-50,0,-50.0,2
57623,50,400,50,-50,9929.289321881346,0
57624,100,400,0,-50,-50.0,1
57625,450,50,-350,300,9539.022777135355,3
57626,400,50,-300,300,-424.26406871192853,0
57627,400,100,-300,250,-390.51248379533274,2
57628,350,100,-250,250,-353.5533905932738,0
57629,350,150,-250,200,-320.1562118716424,2
57630,300,150,-200,200,-282.842712474619,0
57631,250,150,-150,200,-250.0,0
57632,200,150,-100,200,-223.60679774997897,0
57633,200,200,-100,150,-180.27756377319946,2
57634,150,200,-50,150,-158.11388300841898,0
57635,150,250,-50,100,-111.80339887498948,2
57636,150,300,-50,50,-70.71067811865476,2
57637,100,300,0,50,-50.0,0
57638,200,450,-100,-100,9858.57864376269,2
57639,150,450,-50,-100,-111.80339887498948,0
57640,100,450,0,-100,-100.0,0
57641,100,400,0,-50,-50.0,3
57642,200,400,-100,-50,9888.19660112501,3
57643,150,400,-50,-50,-70.71067811865476,0
57644,100,400,0,-50,-50.0,0
57645,400,450,-300,-100,9683.772233983162,3
57646,350,450,-250,-100,-269.2582403567252,0
57647,300,450,-200,-100,-223.60679774997897,0
57648,250,450,-150,-100,-180.27756377319946,0
57649,200,450,-100,-100,-141.4213562373095,0
57650,150,450,-50,-100,-111.80339887498948,0
57651,100,450,0,-100,-100.0,0
57652,100,400,0,-50,-50.0,3
57653,250,250,-150,100,9819.7224362268,3
57654,200,250,-100,100,-141.4213562373095,0
57655,150,250,-50,100,-111.80339887498948,0
57656,150,300,-50,50,-70.71067811865476,2
57657,150,350,-50,0,-50.0,2
57658,450,400,-350,-50,9646.446609406727,0
57659,400,400,-300,-50,-304.138126514911,0
57660,350,400,-250,-50,-254.95097567963924,0
57661,300,400,-200,-50,-206.15528128088303,0
57662,250,400,-150,-50,-158.11388300841898,0
57663,200,400,-100,-50,-111.80339887498948,0
57664,150,400,-50,-50,-70.71067811865476,0
57665,150,350,-50,0,-50.0,3
57666,50,450,50,-100,9888.19660112501,0
57667,50,400,50,-50,-70.71067811865476,3
57668,100,400,0,-50,-50.0,1
57669,100,150,0,200,9800.0,3
57670,100,200,0,150,-150.0,2
57671,50,200,50,150,-158.11388300841898,0
57672,50,250,50,100,-111.80339887498948,2
57673,50,300,50,50,-70.71067811865476,2
57674,50,350,50,0,-50.0,2
57675,200,250,-100,100,9858.57864376269,1
57676,150,250,-50,100,-111.80339887498948,0
57677,150,300,-50,50,-70.71067811865476,2
57678,150,350,-50,0,-50.0,2
57679,250,400,-150,-50,9841.886116991582,0
57680,200,400,-100,-50,-111.80339887498948,0
57681,150,400,-50,-50,-70.71067811865476,0
57682,100,400,0,-50,-50.0,0
57683,250,200,-150,150,9787.867965644036,3
57684,200,200,-100,150,-180.27756377319946,0
57685,150,200,-50,150,-158.11388300841898,0
57686,150,250,-50,100,-111.80339887498948,2
57687,150,300,-50,50,-70.71067811865476,2
57688,150,350,-50,0,-50.0,2
57689,150,200,-50,150,9841.886116991582,0
57690,150,250,-50,100,-111.80339887498948,2
57691,150,300,-50,50,-70.71067811865476,2
57692,150,350,-50,0,-50.0,2
57693,250,150,-150,200,9750.0,0
57694,250,200,-150,150,-212.13203435596427,2
57695,250,250,-150,100,-180.27756377319946,2
57696,200,250,-100,100,-141.4213562373095,0
57697,200,300,-100,50,-111.80339887498948,2
57698,150,300,-50,50,-70.71067811865476,0
57699,150,350,-50,0,-50.0,2
57700,300,150,-200,200,9717.15728752538,0
57701,250,150,-150,200,-250.0,0
57702,200,150,-100,200,-223.60679774997897,0
57703,200,200,-100,150,-180.27756377319946,2
57704,200,150,-100,200,-223.60679774997897,3
57705,150,150,-50,200,-206.15528128088303,0
57706,150,200,-50,150,-158.11388300841898,2
57707,150,250,-50,100,-111.80339887498948,2
57708,150,300,-50,50,-70.71067811865476,2
57709,150,350,-50,0,-50.0,2
57710,150,100,-50,250,9745.04902432036,0
57711,150,150,-50,200,-206.15528128088303,2
57712,150,200,-50,150,-158.11388300841898,2
57713,150,250,-50,100,-111.80339887498948,2
57714,150,300,-50,50,-70.71067811865476,2
57715,150,350,-50,0,-50.0,2
57716,200,400,-100,-50,9888.19660112501,0
57717,150,400,-50,-50,-70.71067811865476,0
57718,100,400,0,-50,-50.0,0
57719,450,200,-350,150,9619.211344706804,3
57720,400,200,-300,150,-335.4101966249685,0
57721,350,200,-250,150,-291.547594742265,0
57722,300,200,-200,150,-250.0,0
57723,300,250,-200,100,-223.60679774997897,2
57724,250,250,-150,100,-180.27756377319946,0
57725,200,250,-100,100,-141.4213562373095,0
57726,150,250,-50,100,-111.80339887498948,0
57727,150,300,-50,50,-70.71067811865476,2
57728,150,350,-50,0,-50.0,2
57729,150,300,-50,50,-70.71067811865476,3
57730,150,350,-50,0,-50.0,2
57731,450,300,-350,50,9646.446609406727,0
57732,400,300,-300,50,-304.138126514911,0
57733,350,300,-250,50,-254.95097567963924,0
57734,300,300,-200,50,-206.15528128088303,0
57735,250,300,-150,50,-158.11388300841898,0
57736,200,300,-100,50,-111.80339887498948,0
57737,150,300,-50,50,-70.71067811865476,0
57738,150,350,-50,0,-50.0,2
57739,350,450,-250,-100,9730.741759643275,0
57740,300,450,-200,-100,-223.60679774997897,0
57741,250,450,-150,-100,-180.27756377319946,0
57742,200,450,-100,-100,-141.4213562373095,0
57743,150,450,-50,-100,-111.80339887498948,0
57744,100,450,0,-100,-100.0,0
57745,100,400,0,-50,-50.0,3
57746,450,400,-350,-50,9646.446609406727,3
57747,400,400,-300,-50,-304.138126514911,0
57748,350,400,-250,-50,-254.95097567963924,0
57749,300,400,-200,-50,-206.15528128088303,0
57750,250,400,-150,-50,-158.11388300841898,0
57751,200,400,-100,-50,-111.80339887498948,0
57752,150,400,-50,-50,-70.71067811865476,0
57753,150,350,-50,0,-50.0,3
57754,450,250,-350,100,9635.994505535975,0
57755,400,250,-300,100,-316.22776601683796,0
57756,350,250,-250,100,-269.2582403567252,0
57757,300,250,-200,100,-223.60679774997897,0
57758,300,300,-200,50,-206.15528128088303,2
57759,250,300,-150,50,-158.11388300841898,0
57760,200,300,-100,50,-111.80339887498948,0
57761,150,300,-50,50,-70.71067811865476,0
57762,150,350,-50,0,-50.0,2
57763,200,100,-100,250,9730.741759643275,0
57764,200,150,-100,200,-223.60679774997897,2
57765,200,200,-100,150,-180.27756377319946,2
57766,200,250,-100,100,-141.4213562373095,2
57767,150,250,-50,100,-111.80339887498948,0
57768,150,300,-50,50,-70.71067811865476,2
57769,150,350,-50,0,-50.0,2
57770,250,350,-150,0,9850.0,0
57771,200,350,-100,0,-100.0,0
57772,150,350,-50,0,-50.0,0
57773,50,150,50,200,9793.844718719118,0
57774,50,200,50,150,-158.11388300841898,2
57775,50,250,50,100,-111.80339887498948,2
57776,50,300,50,50,-70.71067811865476,2
57777,100,300,0,50,-50.0,1
57778,300,50,-200,300,9639.444872453601,2
57779,300,100,-200,250,-320.1562118716424,2
57780,250,100,-150,250,-291.547594742265,0
57781,250,150,-150,200,-250.0,2
57782,250,200,-150,150,-212.13203435596427,2
57783,200,200,-100,150,-180.27756377319946,0
57784,200,250,-100,100,-141.4213562373095,2
57785,200,300,-100,50,-111.80339887498948,2
57786,150,300,-50,50,-70.71067811865476,0
57787,150,350,-50,0,-50.0,2
57788,450,350,-350,0,9650.0,0
57789,400,350,-300,0,-300.0,0
57790,350,350,-250,0,-250.0,0
57791,300,350,-200,0,-200.0,0
57792,250,350,-150,0,-150.0,0
57793,200,350,-100,0,-100.0,0
57794,150,350,-50,0,-50.0,0
57795,300,100,-200,250,9679.843788128357,0
57796,250,100,-150,250,-291.547594742265,0
57797,200,100,-100,250,-269.2582403567252,0
57798,200,150,-100,200,-223.60679774997897,2
57799,200,200,-100,150,-180.27756377319946,2
57800,150,200,-50,150,-158.11388300841898,0
57801,150,250,-50,100,-111.80339887498948,2
57802,150,300,-50,50,-70.71067811865476,2
57803,150,350,-50,0,-50.0,2
57804,150,400,-50,-50,-70.71067811865476,2
57805,150,350,-50,0,-50.0,3
57806,50,350,50,0,9950.0,0
57807,350,150,-250,200,9679.843788128357,1
57808,300,150,-200,200,-282.842712474619,0
57809,300,200,-200,150,-250.0,2
57810,250,200,-150,150,-212.13203435596427,0
57811,200,200,-100,150,-180.27756377319946,0
57812,150,200,-50,150,-158.11388300841898,0
57813,150,250,-50,100,-111.80339887498948,2
57814,150,300,-50,50,-70.71067811865476,2
57815,150,350,-50,0,-50.0,2
57816,200,350,-100,0,-100.0,1
57817,150,350,-50,0,-50.0,0
57818,400,450,-300,-100,9683.772233983162,0
57819,350,450,-250,-100,-269.2582403567252,0
57820,300,450,-200,-100,-223.60679774997897,0
57821,250,450,-150,-100,-180.27756377319946,0
57822,200,450,-100,-100,-141.4213562373095,0
57823,150,450,-50,-100,-111.80339887498948,0
57824,150,400,-50,-50,-70.71067811865476,3
57825,100,400,0,-50,-50.0,0
57826,100,450,0,-100,-100.0,2
57827,100,400,0,-50,-50.0,3
57828,450,250,-350,100,9635.994505535975,3
57829,400,250,-300,100,-316.22776601683796,0
57830,350,250,-250,100,-269.2582403567252,0
57831,300,250,-200,100,-223.60679774997897,0
57832,300,300,-200,50,-206.15528128088303,2
57833,250,300,-150,50,-158.11388300841898,0
57834,200,300,-100,50,-111.80339887498948,0
57835,150,300,-50,50,-70.71067811865476,0
57836,150,350,-50,0,-50.0,2
57837,400,350,-300,0,9700.0,0
57838,350,350,-250,0,-250.0,0
57839,300,350,-200,0,-200.0,0
57840,250,350,-150,0,-150.0,0
57841,200,350,-100,0,-100.0,0
57842,150,350,-50,0,-50.0,0
57843,450,100,-350,250,9569.88373664787,0
57844,400,100,-300,250,-390.51248379533274,0
57845,350,100,-250,250,-353.5533905932738,0
57846,350,150,-250,200,-320.1562118716424,2
57847,300,150,-200,200,-282.842712474619,0
57848,250,150,-150,200,-250.0,0
57849,200,150,-100,200,-223.60679774997897,0
57850,200,200,-100,150,-180.27756377319946,2
57851,150,200,-50,150,-158.11388300841898,0
57852,150,250,-50,100,-111.80339887498948,2
57853,150,300,-50,50,-70.71067811865476,2
57854,150,350,-50,0,-50.0,2
57855,150,250,-50,100,9888.19660112501,0
57856,150,300,-50,50,-70.71067811865476,2
57857,150,350,-50,0,-50.0,2
57858,200,250,-100,100,9858.57864376269,0
57859,200,300,-100,50,-111.80339887498948,2
57860,150,300,-50,50,-70.71067811865476,0
57861,150,350,-50,0,-50.0,2
57862,300,400,-200,-50,9793.844718719118,0
57863,250,400,-150,-50,-158.11388300841898,0
57864,200,400,-100,-50,-111.80339887498948,0
57865,150,400,-50,-50,-70.71067811865476,0
57866,100,400,0,-50,-50.0,0
57867,450,300,-350,50,9646.446609406727,3
57868,400,300,-300,50,-304.138126514911,0
57869,350,300,-250,50,-254.95097567963924,0
57870,300,300,-200,50,-206.15528128088303,0
57871,250,300,-150,50,-158.11388300841898,0
57872,200,300,-100,50,-111.80339887498948,0
57873,150,300,-50,50,-70.71067811865476,0
57874,150,350,-50,0,-50.0,2
57875,250,250,-150,100,9819.7224362268,0
